date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2008-11-04,252,10,0.95,0.99,10000,2008-11-14,1,1,0,['MSFT'],327.19503501691713,416.7670111675721,229.95029601884377,322.8862469677674,299.28099621425054,357.9958722013716,325.6668961613103,401.34978814688316
2008-11-05,252,10,0.95,0.99,10000,2008-11-15,1,1,0,['MSFT'],331.1090000096099,414.48023623926275,227.55014386710297,322.8862469677674,289.2689998239845,342.68667619267956,319.66932276182524,391.6098353539577
2008-11-06,252,10,0.95,0.99,10000,2008-11-16,1,1,0,['MSFT'],330.98537749834173,414.48023623926287,225.83977184611584,321.11830844942483,282.2961338558384,336.3758470140416,313.0157368478766,381.5995777647981
2008-11-07,252,10,0.95,0.99,10000,2008-11-17,1,1,0,['MSFT'],330.8605062748386,414.48023623926287,224.18456083306125,321.1183084494249,282.5778318469297,338.2557243139824,316.3578494451371,386.9378062532744
2008-11-10,252,10,0.95,0.99,10000,2008-11-20,1,1,0,['MSFT'],330.73437372584556,414.48023623926275,222.51263051684452,321.11830844942483,280.96429315576546,334.40118908314537,313.13273695909925,382.7191507961323
2008-11-11,252,10,0.95,0.99,10000,2008-11-21,1,1,0,['MSFT'],330.6069671107011,414.48023623926275,220.82381201561552,321.11830844942483,279.6968729091193,336.41718968740884,311.02125033142795,379.89829237051987
2008-11-12,252,10,0.95,0.99,10000,2008-11-22,1,1,0,['MSFT'],330.47827356005,414.48023623926275,219.1179347416468,321.1183084494248,275.5472935754454,327.0481658725543,304.86217723152845,370.9921977744307
2008-11-13,252,10,0.95,0.99,10000,2008-11-23,1,1,0,['MSFT'],330.34828007454394,414.48023623926287,217.3948263841026,321.1183084494249,280.49266211814626,335.842736424921,312.5832407295386,382.2232400240693
2008-11-14,252,10,0.95,0.99,10000,2008-11-24,1,1,0,['MSFT'],330.21697352352766,414.48023623926287,212.65705145501323,322.8862469677674,274.4836975761899,327.91358026479884,306.2149331991851,372.53447537863707
2008-11-17,252,10,0.95,0.99,10000,2008-11-27,1,1,0,['MSFT'],330.0843406437133,414.48023623926275,240.98837039925058,326.1371652352613,270.66032567478334,320.88219494740264,300.23796121679203,364.1331461516892
