date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2008-10-27,252,10,0.95,0.99,10000,2008-11-06,1,1,0,['AAPL'],85.38975117557597,121.56051995547064,113.86589050225555,125.67833076644153,64.03314422385466,75.18636903242962,72.99843752315579,87.879381402848
2008-10-28,252,10,0.95,0.99,10000,2008-11-07,1,1,0,['AAPL'],85.36947181799265,121.56051995547064,113.66706265719168,125.67833076644153,68.3861419996451,79.69472198397838,77.62512633170351,94.07717573660219
2008-10-29,252,10,0.95,0.99,10000,2008-11-08,1,1,0,['AAPL'],85.34898761841352,121.56051995547064,113.46622645005645,125.67833076644155,69.65890111862116,83.00865519848,79.76691568089298,97.02741648297268
2008-10-30,252,10,0.95,0.99,10000,2008-11-09,1,1,0,['AAPL'],85.32829650772754,121.56051995547064,113.26336159436431,125.67833076644153,73.44176142034426,87.57007259128854,82.92501346072974,101.39650622559547
2008-10-31,252,10,0.95,0.99,10000,2008-11-10,1,1,0,['AAPL'],85.30739639592353,121.5605199554706,113.05844759871569,125.67833076644155,72.09935494535449,85.25519126829693,81.18346921144492,99.03562763611126
2008-11-03,252,10,0.95,0.99,10000,2008-11-13,1,1,0,['AAPL'],85.28628517187907,121.56051995547064,112.71367930766678,123.37935552749843,71.05668852845729,83.89826819179197,80.42958578870159,98.0884447489219
2008-11-04,252,10,0.95,0.99,10000,2008-11-14,1,1,0,['AAPL'],85.26496070314731,121.56051995547065,111.91907599696923,123.37935552749843,74.57833196036181,86.88769120532737,82.07949446396097,100.3996207953389
2008-11-05,252,10,0.95,0.99,10000,2008-11-15,1,1,0,['AAPL'],85.24342083574147,121.56051995547064,111.11644639020402,123.37935552749846,69.70315348357329,82.3358190800278,79.27145469091138,96.48325406878939
2008-11-06,252,10,0.95,0.99,10000,2008-11-16,1,1,0,['AAPL'],85.2216633939174,121.56051995547065,110.13757586067882,122.98671014410564,67.471258396344,79.32725984985538,77.02968146066888,93.51802385969515
2008-11-07,252,10,0.95,0.99,10000,2008-11-17,1,1,0,['AAPL'],85.16175274747098,121.94000774497017,108.3224658513305,122.98671014410564,66.37432468999295,78.22068405167138,76.00076661472241,92.25280435069841
2008-11-10,252,10,0.95,0.99,10000,2008-11-20,1,1,0,['AAPL'],85.10123694297965,122.48193581937646,106.4890213974433,122.98671014410567,65.43103539512006,77.80899438580347,74.32721612840439,90.11072305286045
2008-11-11,252,10,0.95,0.99,10000,2008-11-21,1,1,0,['AAPL'],84.5377894240495,116.24793901852657,105.4611503863806,122.51408157240886,64.73108657120534,76.06455472634407,73.48610821972954,88.9680644693624
2008-11-12,252,10,0.95,0.99,10000,2008-11-22,1,1,0,['AAPL'],84.27171225075612,116.24793901852657,105.44214616338547,122.51408157240886,62.60436483992497,73.49327512978468,71.27508842865602,86.02048614796136
2008-11-13,252,10,0.95,0.99,10000,2008-11-23,1,1,0,['AAPL'],84.00294742924767,116.24793901852657,105.42294997854192,122.51408157240887,65.72539443303249,77.63455908948345,74.69249447508787,90.65427948115217
2008-11-14,252,10,0.95,0.99,10000,2008-11-24,1,1,0,['AAPL'],83.73146781156235,116.24793901852657,105.40355989284136,122.51408157240887,63.16670032174532,74.67294487741732,72.16621535482696,87.20430221799124
2008-11-17,252,10,0.95,0.99,10000,2008-11-27,1,1,0,['AAPL'],83.4572459755166,116.24793901852657,105.38397394768927,122.51408157240888,61.32990875482268,72.56856240706709,70.7729723541139,85.40287354824586
2008-11-18,252,10,0.95,0.99,10000,2008-11-28,1,1,0,['AAPL'],83.180254221935,116.24793901852657,105.36419016470737,122.51408157240887,62.77134213682296,73.82055580547726,71.34667425804224,86.21958506524054
2008-11-19,252,10,0.95,0.99,10000,2008-11-29,1,1,0,['AAPL'],82.90046457185261,116.24793901852657,105.34420654553372,122.51408157240887,61.42963424174236,71.55445149002553,69.44877329922512,83.70953569168398
2008-11-20,252,10,0.95,0.99,10000,2008-11-30,1,1,0,['AAPL'],82.61784876368856,116.24793901852657,105.32402107162096,122.51408157240887,58.389225942428226,68.0874860633039,66.91921394964453,80.32305402775042
2008-11-21,252,10,0.95,0.99,10000,2008-12-01,1,1,0,['AAPL'],82.33237825039153,116.24793901852657,105.3036317040323,122.51408157240886,59.776414837332396,69.89449426969912,67.7253397311959,81.44948928476168
2008-11-24,252,10,0.95,0.99,10000,2008-12-04,1,1,0,['AAPL'],82.04402419655617,116.24793901852657,105.28303638323568,122.51408157240886,66.35287683463649,77.85974031154652,75.01179102498445,91.09097501864086
2008-11-25,252,10,0.95,0.99,10000,2008-12-05,1,1,0,['AAPL'],81.75275747551034,116.24793901852657,105.26223302889566,122.51408157240887,65.73384832770802,77.10586559472043,73.66408713428277,89.30459850124925
2008-11-26,252,10,0.95,0.99,10000,2008-12-06,1,1,0,['AAPL'],81.45854866637313,116.24793901852657,105.24121953966332,122.51408157240884,66.9064831342568,78.28580689182593,75.71989154772258,92.11408076515158
2008-11-28,252,10,0.95,0.99,10000,2008-12-08,1,1,0,['AAPL'],80.71813274852343,111.76987400522917,105.21999379296398,122.51408157240887,65.05558049570178,77.0995517515085,74.23784307588794,90.16945548132071
2008-12-01,252,10,0.95,0.99,10000,2008-12-11,1,1,0,['AAPL'],79.43416708694501,111.76987400522917,105.19855364478283,122.51408157240887,62.72707589872326,74.43691817927868,72.21315826837152,87.48447837892965
2008-12-02,252,10,0.95,0.99,10000,2008-12-12,1,1,0,['AAPL'],78.13723207524963,111.76987400522917,105.17689692944833,122.51408157240886,65.38217078719633,76.39852186374623,73.82429205349908,89.70998194694893
2008-12-03,252,10,0.95,0.99,10000,2008-12-13,1,1,0,['AAPL'],76.82719670990076,111.76987400522917,104.22121928331286,120.12416618558571,66.03202158688534,77.73501541074513,75.34709864678238,91.81221075606113
2008-12-04,252,10,0.95,0.99,10000,2008-12-14,1,1,0,['AAPL'],75.5039286640938,111.76987400522917,102.84629937025363,120.12416618558571,64.00412767483483,75.82466236949344,73.2299767424383,88.93091283127625
2008-12-05,252,10,0.95,0.99,10000,2008-12-15,1,1,0,['AAPL'],75.17425140594304,110.15717777320565,101.98990255755571,119.70792501624851,65.02470417843026,77.0028942658252,74.24639361973074,90.35636942434209
2008-12-08,252,10,0.95,0.99,10000,2008-12-18,1,1,0,['AAPL'],74.90777407798161,110.15717777320565,101.97896743609505,119.70792501624854,68.71124875868205,80.53957949278225,77.15568161974475,94.35429737633065
2008-12-09,252,10,0.95,0.99,10000,2008-12-19,1,1,0,['AAPL'],74.63860505983878,110.15717777320565,101.96792185886204,119.70792501624854,67.08302817763635,80.59664364228692,76.79217806345179,93.96223585291258
