date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2021-05-14,252,10,0.95,0.99,10000,2021-05-24,1,1,0,['AAPL'],1344.5425046575303,1644.2185045477208,1036.7666524383321,1281.7396797069232,1172.405212056436,1456.6969021028315,1215.3652689958496,1549.8624465749074
2021-05-17,252,10,0.95,0.99,10000,2021-05-27,1,1,0,['AAPL'],1343.4620532734953,1644.2185045477208,1036.4963035275362,1281.7396797069232,1154.8005344272294,1441.787324827118,1214.5761936643635,1544.578484533018
2021-05-18,252,10,0.95,0.99,10000,2021-05-28,1,1,0,['AAPL'],1341.5264189703164,1607.1213746626136,1036.2232238196611,1281.7396797069237,1148.734421218573,1446.5590109272962,1212.0487745327262,1537.3071960449972
2021-05-19,252,10,0.95,0.99,10000,2021-05-29,1,1,0,['AAPL'],1338.6868527657348,1607.1213746626136,1035.9473857308985,1281.7396797069237,1145.150557342565,1430.7922229926046,1208.0844187507537,1531.1899371308464
2021-05-20,252,10,0.95,0.99,10000,2021-05-30,1,1,0,['AAPL'],1335.8186040742385,1607.1213746626136,1035.6687613988151,1281.7396797069239,1141.8830083378416,1446.0832328280828,1205.740373467972,1535.7654535149745
2021-05-21,252,10,0.95,0.99,10000,2021-05-31,1,1,0,['AAPL'],1332.9213831737372,1607.1213746626136,1035.387322679539,1281.7396797069232,1161.4051737414136,1449.9349386278584,1207.0438977835267,1531.6135136463467
2021-05-24,252,10,0.95,0.99,10000,2021-06-03,1,1,0,['AAPL'],1329.994897415655,1607.1213746626136,1035.1030411449167,1281.7396797069232,1130.5088926430315,1416.6131755443319,1201.4693117674585,1529.3967428181627
2021-05-25,252,10,0.95,0.99,10000,2021-06-04,1,1,0,['AAPL'],1327.0388511953702,1607.1213746626136,1034.8158880796416,1281.7396797069234,1134.945275684835,1419.4027351699503,1196.673097739032,1522.461898387217
2021-05-26,252,10,0.95,0.99,10000,2021-06-05,1,1,0,['AAPL'],1324.0529459223549,1607.1213746626136,1034.5258344783535,1281.7396797069234,1145.0259858071017,1435.793083829401,1191.2314756783544,1515.264700650244
2021-05-27,252,10,0.95,0.99,10000,2021-06-06,1,1,0,['AAPL'],1321.0368799900164,1607.121374662613,1034.2328510427092,1281.7396797069237,1134.779752795224,1412.1321165207808,1190.4375639752177,1509.6144600716095
2021-05-28,252,10,0.95,0.99,10000,2021-06-07,1,1,0,['AAPL'],1317.9903487452298,1607.1213746626136,1033.9369081784218,1281.7396797069237,1135.244135827299,1399.789482419226,1187.2563324533078,1503.2387142490795
2021-06-01,252,10,0.95,0.99,10000,2021-06-11,1,1,0,['AAPL'],1314.9130444575667,1607.1213746626136,1033.6379759922731,1281.7396797069237,1147.5906174174759,1413.1631075708935,1182.5863817284685,1496.188785135381
2021-06-02,252,10,0.95,0.99,10000,2021-06-12,1,1,0,['AAPL'],1311.80465628821,1607.1213746626136,1033.3360242890924,1281.7396797069232,1118.522431450697,1379.5894564112016,1177.1479718093667,1491.2788891200694
2021-06-03,252,10,0.95,0.99,10000,2021-06-13,1,1,0,['AAPL'],1308.664870258557,1607.1213746626136,1033.031022568708,1281.7396797069232,1097.069239015119,1359.1730821445544,1175.1145694009324,1484.5564886436207
2021-06-04,252,10,0.95,0.99,10000,2021-06-14,1,1,0,['AAPL'],1305.4933692185034,1607.1213746626133,1032.722940022865,1281.7396797069234,1112.5364762902675,1404.0130874431943,1174.499727817429,1489.5099911742134
2021-06-07,252,10,0.95,0.99,10000,2021-06-17,1,1,0,['AAPL'],1302.3650628101411,1569.0203613828132,1026.3323222295817,1235.8582718459475,1113.6949509808514,1397.2809552612396,1169.5197634371525,1482.9662621694915
2021-06-08,252,10,0.95,0.99,10000,2021-06-18,1,1,0,['AAPL'],1299.5548713967141,1569.0203613828132,1014.7997313893532,1235.8582718459477,1140.9753242228,1408.2057600713451,1165.474089000119,1479.2564167116946
2021-06-09,252,10,0.95,0.99,10000,2021-06-19,1,1,0,['AAPL'],1293.6797049298987,1564.2256936500487,1003.1506497325565,1235.8582718459477,1107.3148130193126,1383.5692586848738,1161.3612125874959,1474.3297766019643
2021-06-10,252,10,0.95,0.99,10000,2021-06-20,1,1,0,['AAPL'],1283.217811481107,1564.2256936500487,991.3839005842777,1235.8582718459477,1095.521766564273,1370.3280537142882,1149.828227993405,1458.1493155730789
