date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl,historical_1-day-scaled_var_exceeded,historical_1-day-scaled_var_exceed_amount,historical_1-day-scaled_es_exceeded,historical_1-day-scaled_es_exceed_amount,historical_n-day_var_exceeded,historical_n-day_var_exceed_amount,historical_n-day_es_exceeded,historical_n-day_es_exceed_amount,monte_carlo_var_exceeded,monte_carlo_var_exceed_amount,monte_carlo_es_exceeded,monte_carlo_es_exceed_amount,parametric_var_exceeded,parametric_var_exceed_amount,parametric_es_exceeded,parametric_es_exceed_amount
2016-03-01,252,10,0.95,0.99,10000,2016-03-11,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",490.6948113142837,635.0759687685229,418.2195888725344,499.49305759128094,449.5062630457949,555.8072531866366,473.0877745176568,594.7357720317242,2016-03-11,64.75471496582102,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-02,252,10,0.95,0.99,10000,2016-03-12,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",489.80285224468935,635.0759687685229,417.52244591398505,499.49305759128094,453.1816712624291,571.2668928623356,470.20123773789214,591.6521830378064,2016-03-11,47.49702453613317,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-03,252,10,0.95,0.99,10000,2016-03-13,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",488.9018834875233,635.0759687685231,416.81826110736955,499.49305759128094,451.4922334176858,556.7975105733929,468.84924129246866,589.304192096852,2016-03-11,68.64597320556676,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-04,252,10,0.95,0.99,10000,2016-03-14,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",487.62024331997986,615.9299476728739,416.10696332290945,499.49305759128083,449.76914068862385,554.3018547949756,466.0765469302039,586.3365221373746,2016-03-14,68.83926391601548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-07,252,10,0.95,0.99,10000,2016-03-17,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",482.17009123817616,615.929947672874,415.3884807123436,499.49305759128083,449.447091573699,556.0503951874282,469.76502366703124,588.1639450719982,2016-03-17,316.66469573974575,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-08,252,10,0.95,0.99,10000,2016-03-18,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",477.2182019225439,613.2280103587311,414.6627407016711,499.49305759128094,438.33130125844775,537.2494808635425,465.50349910937973,583.4262868895437,2016-03-18,254.0027618408203,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-09,252,10,0.95,0.99,10000,2016-03-19,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",476.1678152881556,613.2280103587312,413.92966998382013,499.49305759128094,439.647784071298,545.089063061876,461.87148077416055,581.0968537777242,2016-03-18,181.93744659423828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-10,252,10,0.95,0.99,10000,2016-03-20,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",475.1068186877634,613.2280103587311,413.18919451124333,499.49305759128094,436.22265707277984,548.1246624271944,460.3579230136832,578.4797823579235,2016-03-18,205.5048370361328,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-11,252,10,0.95,0.99,10000,2016-03-21,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",474.03510494999347,613.2280103587311,412.4412394884385,499.49305759128083,438.0053869617678,539.3334260818832,457.6701749190159,577.6473795933713,2016-03-21,143.14331054687466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-14,252,10,0.95,0.99,10000,2016-03-24,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",472.95256582093293,613.2280103587311,411.6857293643932,499.493057591281,428.4785542497158,534.5200764788128,455.29783658333025,575.0414836043417,2016-03-24,123.93970489501932,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-15,252,10,0.95,0.99,10000,2016-03-25,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",471.859091953195,613.2280103587311,410.92258782495355,499.49305759128094,426.3433057815431,538.8203020121864,453.0932764513743,573.9415889212008,2016-03-24,58.31634521484375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-16,252,10,0.95,0.99,10000,2016-03-26,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",470.7545728948739,613.2280103587312,410.1517377851155,499.49305759128094,432.65836283306714,533.4351889181374,450.8142717966825,572.9829258044241,2016-03-24,-16.702804565429688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-17,252,10,0.95,0.99,10000,2016-03-27,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",469.63889707838786,613.2280103587311,409.5707255184978,487.1488527515572,424.520386920393,531.5435360718446,447.90568032526187,569.6990960889165,2016-03-24,-28.15692901611328,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-18,252,10,0.95,0.99,10000,2016-03-28,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",468.51195180921013,613.2280103587312,409.052396351901,487.14885275155706,435.0413802933651,538.3968402056319,448.7832431187005,569.0887481320832,2016-03-28,-17.502403259277344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-21,252,10,0.95,0.99,10000,2016-03-31,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",467.37362325448515,613.2280103587311,408.52883153715675,487.14885275155706,433.98058773250517,536.4176529004332,445.9794309667597,566.239995412435,2016-03-31,131.12907409667935,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-22,252,10,0.95,0.99,10000,2016-04-01,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",466.2237964315306,613.2280103587311,407.99997818893024,487.14885275155706,417.7868241469451,521.5560864766321,443.55342488533006,563.769238152834,2016-04-01,154.36275482177678,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-23,252,10,0.95,0.99,10000,2016-04-02,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",465.062355196223,613.228010358731,407.4657828876914,487.1488527515571,412.5388372701082,517.7078106305538,440.18521816784335,559.2321008102736,2016-04-01,175.82851409912143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-24,252,10,0.95,0.99,10000,2016-04-03,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",461.9286536316642,615.9299476728738,406.9261916743187,487.14885275155706,421.4879292928116,529.3227829278004,438.18571589135144,556.5788130830872,2016-04-01,179.73472595214844,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-28,252,10,0.95,0.99,10000,2016-04-07,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",457.2002601239283,595.4782956606115,406.3811500446494,487.14885275155706,424.2948306075268,532.0669330082977,437.7737017300852,554.8446423805552,2016-04-07,126.52259826660156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2016-03-29,252,10,0.95,0.99,10000,2016-04-08,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",452.18784575682196,595.4782956606116,405.83060294397336,487.1488527515572,418.27325679183485,529.5790578258091,436.6954540418389,556.9293860956753,2016-04-08,-0.11394500732421875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
