date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl,historical_1-day-scaled_var_exceeded,historical_1-day-scaled_var_exceed_amount,historical_1-day-scaled_es_exceeded,historical_1-day-scaled_es_exceed_amount,historical_n-day_var_exceeded,historical_n-day_var_exceed_amount,historical_n-day_es_exceeded,historical_n-day_es_exceed_amount,monte_carlo_var_exceeded,monte_carlo_var_exceed_amount,monte_carlo_es_exceeded,monte_carlo_es_exceed_amount,parametric_var_exceeded,parametric_var_exceed_amount,parametric_es_exceeded,parametric_es_exceed_amount
2021-07-16,252,10,0.95,0.99,10000,2021-07-26,1,1,0,['MSFT'],1672.544163021964,2155.585319649454,1354.8823944107635,1622.4904752656482,1398.1354557597986,1825.555230661985,1466.4592476209514,1959.7136612987092,2021-07-26,798.27880859375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-19,252,10,0.95,0.99,10000,2021-07-29,1,1,0,['MSFT'],1659.1293899638058,2155.5853196494545,1348.8820844600175,1587.3659268449737,1441.553990914956,1871.3375993912177,1495.8884815483461,1981.4661950356995,2021-07-29,912.725830078125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-20,252,10,0.95,0.99,10000,2021-07-30,1,1,0,['MSFT'],1645.5791141474847,2155.585319649454,1338.7719581133538,1587.3659268449737,1451.8353796037522,1944.1273041888398,1476.921153678302,1964.465904007744,2021-07-30,537.628173828125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-21,252,10,0.95,0.99,10000,2021-07-31,1,1,0,['MSFT'],1635.7339799166066,2138.7766254964336,1328.55970927834,1587.3659268449737,1423.1794336567755,1895.753913902325,1465.35776030904,1954.3594283400053,2021-07-30,337.5885009765625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-22,252,10,0.95,0.99,10000,2021-08-01,1,1,0,['MSFT'],1626.8566064286726,2138.7766254964336,1318.2443064146898,1587.3659268449737,1440.50116390806,1892.277444420675,1427.1210344964666,1922.598243178376,2021-07-30,-118.29833984375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-23,252,10,0.95,0.99,10000,2021-08-02,1,1,0,['MSFT'],1608.966432899381,2107.9547458440406,1307.824707562518,1587.3659268449737,1329.3742239350681,1828.4598605631325,1407.3443962761114,1907.905966127106,2021-08-02,-466.4581298828125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-26,252,10,0.95,0.99,10000,2021-08-05,1,1,0,['MSFT'],1608.3981766496474,2107.9547458440416,1297.2998602370917,1587.3659268449737,1412.5568526623908,1895.1276279001338,1410.0955278655822,1907.2015568052718,2021-08-05,45.2056884765625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-27,252,10,0.95,0.99,10000,2021-08-06,1,1,0,['MSFT'],1607.8241804377953,2107.9547458440406,1286.6687013225196,1587.3659268449737,1384.1283324783149,1871.6639024052392,1423.4925439392982,1915.3312408394936,2021-08-06,280.828857421875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-28,252,10,0.95,0.99,10000,2021-08-07,1,1,0,['MSFT'],1607.2443862844095,2107.9547458440406,1275.930156964366,1587.3659268449737,1363.9565994730046,1846.7034719372768,1423.2798464237594,1912.1558643677931,2021-08-06,311.602783203125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-29,252,10,0.95,0.99,10000,2021-08-08,1,1,0,['MSFT'],1606.6587356244236,2107.9547458440406,1262.8750321285777,1563.9213667546476,1423.3908257036162,1899.3376190735623,1416.9243608041702,1903.8280284778455,2021-08-06,284.6771240234375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
